CaseID,Attorney,Paralegal,Legal Assistant,Status,Open Date,Pending Date,Close Date,Jurisdiction,Case Type
ID-1036,Attorney 3,Paralegal 1,Legal Assistant 1,Pending,2022-04-27,2025-08-26,,BIA,BIA appeal
ID-1037,Attorney 3,Paralegal 3,Legal Assistant 2,Open,2022-04-27,,,Immigration Court,Cancellation of removal
ID-1038,Attorney 2,Paralegal 1,Legal Assistant 1,Closed,2022-04-28,2023-12-10,2024-11-29,USCIS,I-601A
ID-1039,Attorney 4,Paralegal 2,Legal Assistant 1,Closed,2022-04-28,2023-05-30,2025-12-28,USCIS,Relative Petition
ID-1040,Attorney 1,Paralegal 1,Legal Assistant 3,Open,2022-04-29,,,USCIS,I-601A
ID-1041,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2022-05-01,2024-06-29,2025-01-10,USCIS,Employment authorization
ID-1042,Attorney 3,Paralegal 1,Legal Assistant 3,Pending,2022-05-03,2024-10-01,,USCIS,Naturalization
ID-1043,Attorney 3,Paralegal 2,Legal Assistant 2,Pending,2022-05-04,2023-12-13,,USCIS,Naturalization
ID-1044,Attorney 4,Paralegal 3,Legal Assistant 1,Pending,2022-05-05,2024-05-22,,USCIS,Relative Petition
ID-1045,Attorney 1,Paralegal 1,Legal Assistant 1,Open,2022-05-05,,,USCIS,Naturalization
ID-1046,Attorney 2,Paralegal 3,Legal Assistant 2,Open,2022-05-06,,,USCIS,I-601
ID-1047,Attorney 3,Paralegal 2,Legal Assistant 1,Open,2022-05-06,,,USCIS,Employment authorization
ID-1048,Attorney 1,Paralegal 2,Legal Assistant 1,Open,2022-05-07,,,USCIS,Relative Petition
ID-1049,Attorney 2,Paralegal 2,Legal Assistant 1,Pending,2022-05-08,2024-01-26,,USCIS,Employment authorization
ID-1050,Attorney 3,Paralegal 1,Legal Assistant 1,Pending,2022-05-10,2023-06-22,,USCIS,Relative Petition
ID-1051,Attorney 1,Paralegal 3,Legal Assistant 3,Closed,2022-05-11,2023-07-03,2024-11-30,USCIS,I-601A
ID-1052,Attorney 1,Paralegal 3,Legal Assistant 1,Closed,2022-05-12,2025-08-30,2025-11-14,BIA,BIA appeal
ID-1053,Attorney 1,Paralegal 3,Legal Assistant 1,Closed,2022-05-12,2024-10-26,2025-03-21,USCIS,Employment authorization
ID-1054,Attorney 6,Paralegal 1,Legal Assistant 2,Pending,2022-05-13,2022-09-17,,USCIS,I-601A
ID-1055,Attorney 1,Paralegal 2,Legal Assistant 2,Closed,2022-05-13,2025-11-11,2025-11-22,USCIS,Naturalization
ID-1056,Attorney 1,Paralegal 1,Legal Assistant 3,Open,2022-05-13,,,USCIS,Relative Petition
ID-1057,Attorney 1,Paralegal 2,Legal Assistant 3,Pending,2022-05-14,2024-12-14,,USCIS,VAWA
ID-1058,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2022-05-14,2022-07-20,2024-05-06,BIA,BIA appeal
ID-1059,Attorney 1,Paralegal 1,Legal Assistant 1,Pending,2022-05-15,2025-01-05,,USCIS,Employment authorization
ID-1060,Attorney 2,Paralegal 2,Legal Assistant 2,Closed,2022-05-16,2024-07-06,2025-07-01,USCIS,I-90
ID-1061,Attorney 1,Paralegal 4,Legal Assistant 1,Closed,2022-05-16,2025-09-10,2025-10-10,USCIS,VAWA
ID-1062,Attorney 1,Paralegal 1,Legal Assistant 2,Pending,2022-05-17,2024-02-24,,USCIS,Adjustment of Status
ID-1063,Attorney 1,Paralegal 2,Legal Assistant 1,Open,2022-05-19,,,USCIS,U Visa
ID-1064,Attorney 1,Paralegal 2,Legal Assistant 3,Pending,2022-05-20,2024-04-05,,USCIS,I-751
ID-1065,Attorney 1,Paralegal 5,Legal Assistant 2,Open,2022-05-21,,,USCIS,Relative Petition
ID-1066,Attorney 2,Paralegal 2,Legal Assistant 2,Pending,2022-05-21,2023-07-11,,BIA,Cancellation of removal
ID-1067,Attorney 3,Paralegal 1,Legal Assistant 1,Open,2022-05-22,,,Immigration Court,Asylum
ID-1068,Attorney 3,Paralegal 1,Legal Assistant 3,Pending,2022-05-22,2023-07-21,,USCIS,Employment authorization
ID-1069,Attorney 1,Paralegal 2,Legal Assistant 2,Pending,2022-05-22,2024-08-15,,USCIS,Adjustment of Status
ID-1070,Attorney 5,Paralegal 1,Legal Assistant 2,Pending,2022-05-22,2025-05-18,,BIA,BIA appeal
ID-1071,Attorney 3,Paralegal 5,Legal Assistant 3,Closed,2022-05-23,2025-08-09,2025-11-28,USCIS,Adjustment of Status
ID-1072,Attorney 1,Paralegal 5,Legal Assistant 1,Pending,2022-05-24,2025-03-05,,USCIS,Employment authorization
ID-1073,Attorney 2,Paralegal 5,Legal Assistant 1,Pending,2022-05-24,2024-08-05,,USCIS,Relative Petition
ID-1074,Attorney 4,Paralegal 1,Legal Assistant 1,Open,2022-05-24,,,USCIS,VAWA
ID-1075,Attorney 1,Paralegal 3,Legal Assistant 2,Closed,2022-05-24,2024-03-13,2025-05-08,USCIS,Employment authorization
ID-1076,Attorney 1,Paralegal 2,Legal Assistant 2,Closed,2022-05-26,2023-08-16,2024-01-08,USCIS,I-90
ID-1077,Attorney 3,Paralegal 1,Legal Assistant 1,Closed,2022-05-27,2025-03-01,2025-12-13,USCIS,Humanitarian reinstatement
ID-1078,Attorney 1,Paralegal 1,Legal Assistant 3,Open,2022-05-29,,,USCIS,Naturalization
ID-1079,Attorney 7,Paralegal 1,Legal Assistant 1,Closed,2022-05-29,2023-07-21,2023-08-30,USCIS,I-601
ID-1080,Attorney 1,Paralegal 1,Legal Assistant 2,Closed,2022-05-30,2023-05-17,2025-02-02,Immigration Court,Asylum
ID-1081,Attorney 1,Paralegal 5,Legal Assistant 1,Pending,2022-05-30,2025-07-11,,USCIS,I-751
ID-1082,Attorney 1,Paralegal 4,Legal Assistant 1,Open,2022-05-31,,,USCIS,Naturalization
ID-1083,Attorney 1,Paralegal 1,Legal Assistant 1,Pending,2022-05-31,2024-07-12,,USCIS,I-601
ID-1084,Attorney 5,Paralegal 2,Legal Assistant 2,Closed,2022-06-01,2023-09-08,2024-09-14,USCIS,VAWA
ID-1085,Attorney 4,Paralegal 1,Legal Assistant 2,Closed,2022-06-02,2025-07-08,2025-11-01,BIA,Motion to reopen
ID-1086,Attorney 6,Paralegal 1,Legal Assistant 1,Pending,2022-06-02,2025-11-13,,USCIS,VAWA
ID-1087,Attorney 2,Paralegal 1,Legal Assistant 1,Pending,2022-06-03,2023-07-24,,BIA,Asylum
ID-1088,Attorney 2,Paralegal 2,Legal Assistant 2,Closed,2022-06-03,2024-04-15,2025-08-12,USCIS,Adjustment of Status
ID-1089,Attorney 1,Paralegal 2,Legal Assistant 1,Closed,2022-06-05,2024-02-27,2025-06-04,USCIS,Relative Petition
ID-1090,Attorney 1,Paralegal 4,Legal Assistant 2,Closed,2022-06-05,2024-12-07,2025-08-18,USCIS,Adjustment of Status
ID-1091,Attorney 6,Paralegal 4,Legal Assistant 1,Closed,2022-06-06,2025-10-29,2025-12-21,USCIS,U Visa
ID-1092,Attorney 2,Paralegal 1,Legal Assistant 3,Closed,2022-06-06,2024-05-22,2025-07-09,USCIS,Humanitarian parole
ID-1093,Attorney 2,Paralegal 3,Legal Assistant 2,Closed,2022-06-06,2025-04-12,2025-11-13,USCIS,Naturalization
ID-1094,Attorney 2,Paralegal 1,Legal Assistant 1,Open,2022-06-07,,,USCIS,U Visa
ID-1095,Attorney 4,Paralegal 1,Legal Assistant 2,Closed,2022-06-07,2024-07-23,2025-02-20,USCIS,Humanitarian reinstatement
ID-1096,Attorney 1,Paralegal 2,Legal Assistant 1,Pending,2022-06-08,2025-08-06,,USCIS,Employment authorization
ID-1097,Attorney 3,Paralegal 1,Legal Assistant 3,Pending,2022-06-08,2023-11-17,,USCIS,Asylum
ID-1098,Attorney 3,Paralegal 1,Legal Assistant 2,Closed,2022-06-09,2023-10-24,2024-04-04,USCIS,I-90
ID-1099,Attorney 5,Paralegal 1,Legal Assistant 1,Open,2022-06-09,,,Immigration Court,Asylum
ID-1100,Attorney 1,Paralegal 1,Legal Assistant 2,Closed,2022-06-10,2023-12-12,2024-06-06,USCIS,U Visa
ID-1101,Attorney 1,Paralegal 5,Legal Assistant 1,Closed,2022-06-10,2025-12-27,2025-12-30,USCIS,U Visa
ID-1102,Attorney 2,Paralegal 1,Legal Assistant 3,Closed,2022-06-12,2024-08-14,2025-05-10,USCIS,Employment authorization
ID-1103,Attorney 5,Paralegal 2,Legal Assistant 3,Open,2022-06-14,,,Immigration Court,Cancellation of removal
ID-1104,Attorney 7,Paralegal 5,Legal Assistant 2,Open,2022-06-14,,,BIA,Motion to reopen
ID-1105,Attorney 2,Paralegal 2,Legal Assistant 1,Open,2022-06-15,,,USCIS,Employment authorization
ID-1106,Attorney 1,Paralegal 1,Legal Assistant 2,Open,2022-06-15,,,Immigration Court,Cancellation of removal
ID-1107,Attorney 1,Paralegal 5,Legal Assistant 1,Pending,2022-06-15,2022-12-30,,USCIS,Relative Petition
ID-1108,Attorney 3,Paralegal 1,Legal Assistant 1,Open,2022-06-15,,,USCIS,Employment authorization
ID-1109,Attorney 1,Paralegal 1,Legal Assistant 3,Closed,2022-06-16,2022-08-08,2022-11-12,USCIS,I-601
ID-1110,Attorney 2,Paralegal 2,Legal Assistant 1,Closed,2022-06-17,2024-04-18,2024-08-24,BIA,Motion to reopen
ID-1111,Attorney 5,Paralegal 1,Legal Assistant 1,Closed,2022-06-18,2025-04-24,2025-12-23,USCIS,Naturalization
ID-1112,Attorney 1,Paralegal 3,Legal Assistant 1,Open,2022-06-19,,,USCIS,I-90
ID-1113,Attorney 1,Paralegal 1,Legal Assistant 3,Closed,2022-06-20,2024-02-29,2025-07-01,USCIS,Adjustment of Status
ID-1114,Attorney 1,Paralegal 2,Legal Assistant 3,Pending,2022-06-22,2024-06-13,,Immigration Court,Asylum
ID-1115,Attorney 1,Paralegal 3,Legal Assistant 1,Closed,2022-06-23,2025-04-16,2025-10-29,BIA,Motion to reopen
ID-1116,Attorney 3,Paralegal 5,Legal Assistant 1,Closed,2022-06-25,2024-04-19,2024-08-20,USCIS,Adjustment of Status
ID-1117,Attorney 1,Paralegal 1,Legal Assistant 2,Pending,2022-06-26,2025-09-05,,USCIS,I-751
ID-1118,Attorney 1,Paralegal 1,Legal Assistant 1,Pending,2022-06-26,2024-09-23,,USCIS,Naturalization
ID-1119,Attorney 1,Paralegal 5,Legal Assistant 3,Closed,2022-06-26,2025-01-20,2025-02-12,Immigration Court,Asylum
ID-1120,Attorney 1,Paralegal 2,Legal Assistant 3,Closed,2022-06-26,2025-03-26,2025-06-16,USCIS,Relative Petition
ID-1121,Attorney 3,Paralegal 1,Legal Assistant 2,Closed,2022-06-28,2024-09-09,2025-10-24,USCIS,Asylum
ID-1122,Attorney 2,Paralegal 1,Legal Assistant 1,Open,2022-06-28,,,USCIS,Naturalization
ID-1123,Attorney 2,Paralegal 3,Legal Assistant 2,Pending,2022-06-29,2022-09-02,,USCIS,I-751
ID-1124,Attorney 2,Paralegal 2,Legal Assistant 3,Pending,2022-06-30,2023-12-30,,USCIS,I-601A
ID-1125,Attorney 1,Paralegal 2,Legal Assistant 1,Pending,2022-06-30,2022-12-29,,Immigration Court,Asylum
ID-1126,Attorney 2,Paralegal 4,Legal Assistant 3,Closed,2022-07-02,2024-04-15,2025-02-26,USCIS,Adjustment of Status
ID-1127,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2022-07-04,2023-01-03,2025-05-10,BIA,Motion to reopen
ID-1128,Attorney 6,Paralegal 1,Legal Assistant 3,Pending,2022-07-10,2024-04-17,,Immigration Court,Cancellation of removal
ID-1129,Attorney 1,Paralegal 2,Legal Assistant 2,Closed,2022-07-11,2023-09-21,2024-10-30,USCIS,U Visa
ID-1130,Attorney 1,Paralegal 4,Legal Assistant 1,Closed,2022-07-11,2022-08-06,2024-04-07,USCIS,Relative Petition
ID-1131,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2022-07-11,2022-12-17,2024-10-14,USCIS,Employment authorization
ID-1132,Attorney 4,Paralegal 3,Legal Assistant 1,Open,2022-07-12,,,USCIS,Humanitarian reinstatement
ID-1133,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2022-07-12,2024-04-10,2025-12-06,BIA,BIA appeal
ID-1134,Attorney 6,Paralegal 1,Legal Assistant 3,Pending,2022-07-12,2022-10-20,,USCIS,Humanitarian parole
ID-1135,Attorney 1,Paralegal 4,Legal Assistant 1,Pending,2022-07-13,2025-07-02,,USCIS,Relative Petition
ID-1136,Attorney 4,Paralegal 1,Legal Assistant 3,Closed,2022-07-14,2025-03-01,2025-07-13,USCIS,Naturalization
ID-1137,Attorney 3,Paralegal 1,Legal Assistant 1,Closed,2022-07-15,2024-12-29,2025-08-05,USCIS,VAWA
ID-1138,Attorney 1,Paralegal 3,Legal Assistant 2,Pending,2022-07-16,2023-02-19,,USCIS,Asylum
ID-1139,Attorney 1,Paralegal 1,Legal Assistant 3,Open,2022-07-16,,,USCIS,Relative Petition
ID-1140,Attorney 1,Paralegal 1,Legal Assistant 2,Pending,2022-07-17,2025-04-17,,USCIS,Employment authorization
ID-1141,Attorney 4,Paralegal 3,Legal Assistant 3,Closed,2022-07-17,2024-09-26,2025-11-24,USCIS,Naturalization
ID-1142,Attorney 5,Paralegal 1,Legal Assistant 3,Open,2022-07-18,,,USCIS,VAWA
ID-1143,Attorney 1,Paralegal 2,Legal Assistant 2,Open,2022-07-19,,,BIA,BIA appeal
ID-1144,Attorney 1,Paralegal 1,Legal Assistant 2,Closed,2022-07-19,2023-11-24,2024-09-05,USCIS,VAWA
ID-1145,Attorney 1,Paralegal 1,Legal Assistant 1,Open,2022-07-20,,,Immigration Court,Asylum
ID-1146,Attorney 1,Paralegal 3,Legal Assistant 1,Closed,2022-07-20,2022-07-21,2025-06-13,Immigration Court,Cancellation of removal
ID-1147,Attorney 3,Paralegal 1,Legal Assistant 1,Pending,2022-07-21,2024-05-17,,USCIS,Adjustment of Status
ID-1148,Attorney 1,Paralegal 4,Legal Assistant 3,Open,2022-07-21,,,USCIS,VAWA
ID-1149,Attorney 1,Paralegal 5,Legal Assistant 2,Closed,2022-07-22,2025-04-19,2025-09-03,Immigration Court,Cancellation of removal
ID-1150,Attorney 5,Paralegal 4,Legal Assistant 2,Closed,2022-07-23,2022-09-04,2025-08-07,USCIS,Humanitarian reinstatement
ID-1151,Attorney 4,Paralegal 1,Legal Assistant 3,Closed,2022-07-24,2022-09-29,2024-04-08,BIA,BIA appeal
ID-1152,Attorney 4,Paralegal 1,Legal Assistant 1,Pending,2022-07-24,2023-11-18,,USCIS,Relative Petition
ID-1153,Attorney 1,Paralegal 4,Legal Assistant 3,Open,2022-07-24,,,USCIS,Adjustment of Status
ID-1154,Attorney 6,Paralegal 2,Legal Assistant 1,Closed,2022-07-25,2024-04-28,2025-05-19,BIA,Cancellation of removal
ID-1155,Attorney 2,Paralegal 3,Legal Assistant 1,Closed,2022-07-27,2024-03-13,2024-10-12,USCIS,I-90
ID-1156,Attorney 2,Paralegal 4,Legal Assistant 2,Closed,2022-07-27,2024-01-13,2025-04-13,USCIS,Adjustment of Status
ID-1157,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2022-07-27,2023-06-12,2024-04-12,USCIS,I-601A
ID-1158,Attorney 5,Paralegal 1,Legal Assistant 2,Pending,2022-07-27,2022-10-11,,USCIS,U Visa
ID-1159,Attorney 2,Paralegal 2,Legal Assistant 2,Closed,2022-07-27,2022-09-05,2024-09-13,USCIS,Relative Petition
ID-1160,Attorney 4,Paralegal 2,Legal Assistant 3,Pending,2022-07-27,2022-11-28,,USCIS,U Visa
ID-1161,Attorney 3,Paralegal 1,Legal Assistant 1,Open,2022-07-28,,,USCIS,Humanitarian reinstatement
ID-1162,Attorney 4,Paralegal 2,Legal Assistant 1,Closed,2022-07-29,2024-12-09,2025-10-11,USCIS,I-601A
ID-1163,Attorney 3,Paralegal 3,Legal Assistant 1,Closed,2022-07-29,2025-04-08,2025-08-03,USCIS,Relative Petition
ID-1164,Attorney 6,Paralegal 1,Legal Assistant 1,Pending,2022-08-01,2024-01-26,,USCIS,I-601
ID-1165,Attorney 1,Paralegal 1,Legal Assistant 1,Open,2022-08-01,,,USCIS,U Visa
ID-1166,Attorney 1,Paralegal 3,Legal Assistant 1,Closed,2022-08-01,2022-11-06,2024-03-15,USCIS,Adjustment of Status
ID-1167,Attorney 3,Paralegal 3,Legal Assistant 3,Closed,2022-08-01,2024-01-02,2024-08-24,USCIS,I-601
ID-1168,Attorney 2,Paralegal 5,Legal Assistant 3,Pending,2022-08-04,2025-12-14,,USCIS,Adjustment of Status
ID-1169,Attorney 2,Paralegal 1,Legal Assistant 3,Pending,2022-08-05,2023-06-12,,USCIS,Employment authorization
ID-1170,Attorney 3,Paralegal 4,Legal Assistant 1,Pending,2022-08-06,2024-04-08,,USCIS,I-90
ID-1171,Attorney 2,Paralegal 3,Legal Assistant 2,Open,2022-08-06,,,USCIS,I-90
ID-1172,Attorney 4,Paralegal 3,Legal Assistant 1,Pending,2022-08-06,2024-06-05,,USCIS,VAWA
ID-1173,Attorney 1,Paralegal 1,Legal Assistant 1,Open,2022-08-09,,,USCIS,U Visa
ID-1174,Attorney 5,Paralegal 1,Legal Assistant 1,Closed,2022-08-09,2023-09-23,2025-05-22,USCIS,Employment authorization
ID-1175,Attorney 1,Paralegal 2,Legal Assistant 3,Closed,2022-08-10,2024-02-04,2025-03-23,Immigration Court,Motion to reopen
ID-1176,Attorney 3,Paralegal 1,Legal Assistant 2,Pending,2022-08-10,2024-03-17,,USCIS,Relative Petition
ID-1177,Attorney 5,Paralegal 1,Legal Assistant 1,Open,2022-08-11,,,USCIS,Naturalization
ID-1178,Attorney 1,Paralegal 5,Legal Assistant 2,Open,2022-08-13,,,BIA,Asylum
ID-1179,Attorney 1,Paralegal 1,Legal Assistant 3,Open,2022-08-13,,,USCIS,I-90
ID-1180,Attorney 1,Paralegal 5,Legal Assistant 1,Closed,2022-08-13,2024-03-21,2025-02-20,USCIS,VAWA
ID-1181,Attorney 2,Paralegal 2,Legal Assistant 2,Open,2022-08-14,,,USCIS,Relative Petition
ID-1182,Attorney 1,Paralegal 4,Legal Assistant 1,Closed,2022-08-14,2025-01-17,2025-01-26,USCIS,Naturalization
ID-1183,Attorney 1,Paralegal 1,Legal Assistant 1,Open,2022-08-17,,,USCIS,I-601A
ID-1184,Attorney 5,Paralegal 2,Legal Assistant 3,Pending,2022-08-17,2024-08-02,,USCIS,Adjustment of Status
ID-1185,Attorney 1,Paralegal 2,Legal Assistant 1,Pending,2022-08-17,2022-10-22,,USCIS,Employment authorization
ID-1186,Attorney 2,Paralegal 5,Legal Assistant 2,Closed,2022-08-18,2022-08-26,2023-01-08,USCIS,I-751
ID-1187,Attorney 2,Paralegal 1,Legal Assistant 1,Pending,2022-08-19,2024-01-07,,USCIS,Adjustment of Status
ID-1188,Attorney 1,Paralegal 1,Legal Assistant 2,Pending,2022-08-19,2025-09-09,,BIA,BIA appeal
ID-1189,Attorney 1,Paralegal 5,Legal Assistant 2,Closed,2022-08-20,2022-10-05,2022-10-14,USCIS,Naturalization
ID-1190,Attorney 7,Paralegal 1,Legal Assistant 3,Open,2022-08-20,,,Immigration Court,Asylum
ID-1191,Attorney 3,Paralegal 2,Legal Assistant 3,Closed,2022-08-22,2022-11-18,2025-07-14,USCIS,Adjustment of Status
ID-1192,Attorney 1,Paralegal 1,Legal Assistant 2,Open,2022-08-22,,,BIA,Asylum
ID-1193,Attorney 4,Paralegal 1,Legal Assistant 1,Closed,2022-08-29,2024-12-05,2025-11-03,BIA,Cancellation of removal
ID-1194,Attorney 2,Paralegal 2,Legal Assistant 1,Open,2022-08-29,,,USCIS,Naturalization
ID-1195,Attorney 1,Paralegal 2,Legal Assistant 2,Closed,2022-08-31,2024-03-03,2024-04-18,BIA,Cancellation of removal
ID-1196,Attorney 3,Paralegal 2,Legal Assistant 1,Pending,2022-09-01,2023-06-09,,USCIS,Employment authorization
ID-1197,Attorney 2,Paralegal 2,Legal Assistant 1,Closed,2022-09-02,2023-05-13,2023-06-27,BIA,Cancellation of removal
ID-1198,Attorney 1,Paralegal 3,Legal Assistant 3,Open,2022-09-03,,,USCIS,VAWA
ID-1199,Attorney 5,Paralegal 5,Legal Assistant 1,Open,2022-09-04,,,BIA,BIA appeal
ID-1200,Attorney 1,Paralegal 1,Legal Assistant 1,Open,2022-09-04,,,BIA,Cancellation of removal
ID-1201,Attorney 1,Paralegal 1,Legal Assistant 3,Pending,2022-09-04,2024-11-20,,Immigration Court,Asylum
ID-1202,Attorney 1,Paralegal 1,Legal Assistant 2,Open,2022-09-05,,,USCIS,I-601A
ID-1203,Attorney 4,Paralegal 3,Legal Assistant 2,Closed,2022-09-09,2024-06-04,2025-08-28,USCIS,Naturalization
ID-1204,Attorney 3,Paralegal 1,Legal Assistant 1,Closed,2022-09-09,2024-10-20,2025-06-07,USCIS,Relative Petition
ID-1205,Attorney 6,Paralegal 3,Legal Assistant 1,Pending,2022-09-09,2023-08-14,,BIA,Cancellation of removal
ID-1206,Attorney 1,Paralegal 1,Legal Assistant 2,Closed,2022-09-11,2024-06-08,2024-12-02,USCIS,I-751
ID-1207,Attorney 4,Paralegal 2,Legal Assistant 1,Open,2022-09-13,,,Immigration Court,Cancellation of removal
ID-1208,Attorney 2,Paralegal 4,Legal Assistant 2,Closed,2022-09-14,2025-07-16,2025-10-28,USCIS,Adjustment of Status
ID-1209,Attorney 1,Paralegal 2,Legal Assistant 1,Closed,2022-09-14,2023-10-01,2024-04-13,USCIS,VAWA
ID-1210,Attorney 1,Paralegal 2,Legal Assistant 1,Open,2022-09-15,,,BIA,BIA appeal
ID-1211,Attorney 4,Paralegal 1,Legal Assistant 1,Open,2022-09-15,,,USCIS,Naturalization
ID-1212,Attorney 1,Paralegal 2,Legal Assistant 1,Pending,2022-09-16,2024-01-06,,USCIS,Employment authorization
ID-1213,Attorney 3,Paralegal 1,Legal Assistant 1,Open,2022-09-16,,,USCIS,Naturalization
ID-1214,Attorney 2,Paralegal 4,Legal Assistant 2,Open,2022-09-16,,,USCIS,Asylum
ID-1215,Attorney 1,Paralegal 1,Legal Assistant 2,Open,2022-09-17,,,USCIS,Adjustment of Status
ID-1216,Attorney 7,Paralegal 1,Legal Assistant 1,Open,2022-09-19,,,Immigration Court,Asylum
ID-1217,Attorney 4,Paralegal 1,Legal Assistant 2,Open,2022-09-19,,,USCIS,Humanitarian reinstatement
ID-1218,Attorney 2,Paralegal 2,Legal Assistant 1,Closed,2022-09-20,2023-04-05,2023-10-21,USCIS,I-601
ID-1219,Attorney 3,Paralegal 4,Legal Assistant 1,Closed,2022-09-20,2024-10-25,2025-04-02,USCIS,U Visa
ID-1220,Attorney 2,Paralegal 1,Legal Assistant 3,Open,2022-09-20,,,Immigration Court,Motion to reopen
ID-1221,Attorney 3,Paralegal 1,Legal Assistant 2,Pending,2022-09-20,2022-10-29,,USCIS,I-601A
ID-1222,Attorney 1,Paralegal 1,Legal Assistant 2,Closed,2022-09-20,2023-07-16,2025-09-29,USCIS,I-601A
ID-1223,Attorney 2,Paralegal 5,Legal Assistant 1,Open,2022-09-22,,,USCIS,Asylum
ID-1224,Attorney 1,Paralegal 4,Legal Assistant 1,Open,2022-09-22,,,USCIS,Humanitarian reinstatement
ID-1225,Attorney 2,Paralegal 1,Legal Assistant 2,Open,2022-09-22,,,USCIS,U Visa
ID-1226,Attorney 2,Paralegal 2,Legal Assistant 2,Pending,2022-09-23,2025-01-23,,USCIS,Employment authorization
ID-1227,Attorney 1,Paralegal 3,Legal Assistant 2,Pending,2022-09-23,2022-10-17,,USCIS,Naturalization
ID-1228,Attorney 7,Paralegal 3,Legal Assistant 3,Open,2022-09-23,,,Immigration Court,Cancellation of removal
ID-1229,Attorney 1,Paralegal 2,Legal Assistant 1,Pending,2022-09-24,2025-12-18,,USCIS,I-601A
ID-1230,Attorney 1,Paralegal 3,Legal Assistant 2,Closed,2022-09-24,2024-01-20,2025-07-19,USCIS,Employment authorization
ID-1231,Attorney 1,Paralegal 2,Legal Assistant 2,Pending,2022-09-25,2024-01-14,,USCIS,Adjustment of Status
ID-1232,Attorney 2,Paralegal 1,Legal Assistant 1,Pending,2022-09-25,2024-06-27,,BIA,Asylum
ID-1233,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2022-09-25,2024-10-27,2025-01-17,USCIS,Employment authorization
ID-1234,Attorney 2,Paralegal 1,Legal Assistant 2,Closed,2022-09-27,2024-03-28,2025-03-25,Immigration Court,Motion to reopen
ID-1235,Attorney 3,Paralegal 1,Legal Assistant 1,Pending,2022-09-27,2025-08-16,,USCIS,Adjustment of Status
ID-1236,Attorney 1,Paralegal 1,Legal Assistant 2,Pending,2022-09-27,2025-11-16,,USCIS,I-601
ID-1237,Attorney 7,Paralegal 4,Legal Assistant 2,Pending,2022-09-28,2023-05-25,,BIA,Asylum
ID-1238,Attorney 1,Paralegal 4,Legal Assistant 1,Closed,2022-09-29,2025-01-17,2025-11-21,Immigration Court,Asylum
ID-1239,Attorney 3,Paralegal 1,Legal Assistant 1,Closed,2022-09-29,2023-09-22,2025-11-21,BIA,Asylum
ID-1240,Attorney 1,Paralegal 1,Legal Assistant 2,Open,2022-09-29,,,USCIS,Humanitarian parole
ID-1241,Attorney 3,Paralegal 3,Legal Assistant 1,Open,2022-09-30,,,USCIS,Naturalization
ID-1242,Attorney 5,Paralegal 2,Legal Assistant 3,Closed,2022-09-30,2025-12-26,2025-12-30,USCIS,I-601
ID-1243,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2022-09-30,2023-07-28,2023-11-20,USCIS,I-751
ID-1244,Attorney 1,Paralegal 3,Legal Assistant 3,Closed,2022-09-30,2023-09-16,2024-04-05,USCIS,I-601
ID-1245,Attorney 1,Paralegal 1,Legal Assistant 1,Pending,2022-09-30,2025-01-26,,USCIS,Relative Petition
ID-1246,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2022-10-02,2025-04-25,2025-06-19,USCIS,Relative Petition
ID-1247,Attorney 7,Paralegal 3,Legal Assistant 2,Open,2022-10-02,,,USCIS,Adjustment of Status
ID-1248,Attorney 2,Paralegal 2,Legal Assistant 1,Closed,2022-10-02,2023-03-04,2023-08-07,USCIS,U Visa
ID-1249,Attorney 2,Paralegal 1,Legal Assistant 1,Closed,2022-10-03,2024-07-23,2024-10-24,USCIS,I-90
ID-1250,Attorney 7,Paralegal 3,Legal Assistant 1,Pending,2022-10-03,2023-11-17,,USCIS,Employment authorization
ID-1251,Attorney 5,Paralegal 4,Legal Assistant 2,Closed,2022-10-04,2024-09-28,2025-02-21,USCIS,Adjustment of Status
ID-1252,Attorney 4,Paralegal 1,Legal Assistant 2,Pending,2022-10-07,2024-07-26,,USCIS,Adjustment of Status
ID-1253,Attorney 1,Paralegal 2,Legal Assistant 1,Pending,2022-10-08,2025-12-15,,USCIS,Humanitarian reinstatement
